Attempt 999, 1000 iterations, Validation accuracy = 0.41

Best predicted accuracy is : 0.5
Best hidden_size is        : 106
Best dropout_prob is       : 0.88
Best learning_rate is      : 0.00131697676292
Best batch_size is         : 258
Best learning_rate_decay is: 0.97
Best Reg is                : 0.51

Hyperparameter selection took 208.357246701 minutes

After 2000 iterations using best hyperparameters, Validation accuracy = 0.46

Total time 209.336460785 minutes
